,rank,names,nationality,gender,age_category,time,race
0,1,Jim WALMSLEY,United States of america,Men,35-39,05:00:35,OCC
1,2,Cristian MINOGGIO,Italy,Men,40-44,05:00:55,OCC
2,3,Andrzej WITEK,Poland,Men,20-34,05:04:08,OCC
3,4,Petter ENGDAHL,Sweden,Men,20-34,05:05:08,OCC
4,5,Kristian JONES,United Kingdom,Men,20-34,05:05:50,OCC
5,6,Adam PETERMAN,United States of america,Men,20-34,05:06:19,OCC
6,7,Luca DEL PERO,Italy,Men,20-34,05:07:46,OCC
7,8,Antonio MARTINEZ PEREZ,Spain,Men,20-34,05:10:21,OCC
8,9,David NORRIS,United States of america,Men,35-39,05:12:33,OCC
9,10,Sam HENDRY,Canada,Men,20-34,05:17:43,OCC
10,11,Ezekiel RUTTO,Kenya,Men,35-39,05:19:42,OCC
11,12,Claudio DIAZ CASTAN,Spain,Men,20-34,05:20:03,OCC
12,13,Samuel PONCE,Andorra,Men,20-34,05:20:46,OCC
13,14,Damian BOGDAN,Romania,Men,35-39,05:22:23,OCC
14,15,Cade MICHAEL,United States of america,Men,20-34,05:24:06,OCC
15,16,Joaquin NARVAEZ,Argentina,Men,35-39,05:24:56,OCC
16,17,Dimas PEREIRA OBAYA,Spain,Men,20-34,05:25:58,OCC
17,18,Tomas MACECEK,Czech Republic,Men,20-34,05:26:01,OCC
18,19,Clovis CHAVEROT,France,Men,20-34,05:26:02,OCC
19,20,Nicolas Ignacio BENAVIDES BOHLE,Chile,Men,20-34,05:28:09,OCC
20,21,Marcos RAMOS-GONZALEZ,Spain,Men,35-39,05:29:05,OCC
21,22,Genis PORQUERAS,Spain,Men,20-34,05:29:44,OCC
22,23,Erqing WU,China,Men,20-34,05:30:16,OCC
23,24,Fredrik BRUSETH TORELI,Norway,Men,20-34,05:30:36,OCC
24,25,Raul Octaviu BUTACI,Romania,Men,40-44,05:31:44,OCC
25,26,Paul IRATZOQUY,France,Men,20-34,05:33:52,OCC
26,27,Joyline CHEPNGENO,Kenya,Women,20-34,05:34:03,OCC
27,28,Marc BERNADES OLLÉ,Spain,Men,35-39,05:34:35,OCC
28,29,Miao YAO,China,Women,20-34,05:35:13,OCC
29,30,Davide DELLA MINA,Italy,Men,20-34,05:37:34,OCC
30,31,Clement DURANCE,France,Men,35-39,05:38:11,OCC
31,32,Judith WYDER,Switzerland,Women,35-39,05:38:22,OCC
32,33,Ludvik FERNANDES,France,Men,20-34,05:38:34,OCC
33,34,Tait HEARPS,Australia,Men,20-34,05:39:41,OCC
34,35,Joaquin LOPEZ,Ecuador,Men,20-34,05:41:16,OCC
35,36,Þorbergur JONSSON (Borbergur JONSSON),Iceland,Men,40-44,05:41:24,OCC
36,37,Dylan HUMBERGER,United States of america,Men,20-34,05:44:01,OCC
37,38,Tao LUO,China,Men,20-34,05:45:21,OCC
38,39,Maude MATHYS,Switzerland,Women,35-39,05:45:43,OCC
39,40,Hans-Peter INNERHOFER,Austria,Men,20-34,05:46:02,OCC
40,41,John Ray ONIFA,Philippines,Men,20-34,05:46:52,OCC
41,42,Alberto GARCIA VADILLO,Spain,Men,20-34,05:47:10,OCC
42,43,Luis VALLE BARRIENTOS,Chile,Men,35-39,05:48:33,OCC
43,44,Diego Ramon SIMON,Argentina,Men,35-39,05:48:46,OCC
44,45,Bertie HOUGHTON,United Kingdom,Men,20-34,05:48:47,OCC
45,46,Alex FORTE,United States of america,Men,20-34,05:49:03,OCC
46,47,Rivosoa Hobilalaina ANDRIANIRINA,Madagascar,Men,40-44,05:49:28,OCC
47,48,Sara ALONSO,Spain,Women,20-34,05:50:26,OCC
48,49,Remy BRASSAC,France,Men,35-39,05:51:48,OCC
49,50,Sindre BURAAS,Norway,Men,35-39,05:51:53,OCC
50,51,Ida Amelie ROBSAHM,Norway,Women,20-34,05:52:28,OCC
51,52,Dominik MILEWSKI,Poland,Men,20-34,05:53:44,OCC
52,53,Rosa LARA FELIU,Spain,Women,20-34,05:55:54,OCC
53,54,Mattia GIANOLA,Italy,Men,20-34,05:56:18,OCC
54,55,Ikram RHARSALLA,Spain,Women,20-34,05:56:21,OCC
55,56,Victor DEL AGUILA PELLICER,Spain,Men,20-34,05:56:50,OCC
56,57,Jordan CLAY,United Kingdom,Men,20-34,05:58:17,OCC
57,58,Aasmund KJØLLMOEN STEIEN,Norway,Men,20-34,05:58:50,OCC
58,59,Mattia BERTONCINI,Italy,Men,20-34,05:59:48,OCC
59,60,Julien ABSALON,France,Men,45-49,06:01:47,OCC
60,61,Johan LANTZ,Sweden,Men,35-39,06:02:34,OCC
61,62,Jazmine LOWTHER,Canada,Women,20-34,06:02:56,OCC
62,63,Élisa MORIN (Elisa MORIN),Canada,Women,20-34,06:03:19,OCC
63,64,Edson Jair MEJIA CASALLAS,Colombia,Men,20-34,06:04:05,OCC
64,65,Alvaro RAMOS-PENA,Spain,Men,35-39,06:05:19,OCC
65,66,Camilla MAGLIANO,Italy,Women,40-44,06:05:23,OCC
66,67,Rosanna BUCHAUER,Germany,Women,35-39,06:08:47,OCC
67,68,Anthony LAUBAL,France,Men,20-34,06:10:28,OCC
68,69,Bernhard MACKNER,Austria,Men,35-39,06:11:55,OCC
69,70,Claire DEVOE,United States of america,Women,20-34,06:12:18,OCC
70,71,Hiroki KAI,Japan,Men,20-34,06:12:53,OCC
71,72,Hannah ALLGOOD,United States of america,Women,20-34,06:13:18,OCC
72,73,Nicolas PALACIOS,Chile,Men,35-39,06:13:57,OCC
73,74,Andreas LUNDEGARD,Sweden,Men,35-39,06:14:02,OCC
74,75,Inés ASTRAIN,Spain,Women,20-34,06:14:32,OCC
75,76,Andrés GARCIA RODRIGUEZ,Spain,Men,20-34,06:15:00,OCC
76,77,Sarah CARTER,United States of america,Women,20-34,06:15:17,OCC
77,78,Tomaž OBLAK,Slovenia,Men,20-34,06:18:02,OCC
78,79,Gabriel Nadal PORQUER CRESPI,Spain,Men,35-39,06:19:05,OCC
79,80,Estel ROIG FORTIN,Spain,Women,20-34,06:20:05,OCC
80,81,Kane REILLY,South Africa,Men,20-34,06:20:33,OCC
81,82,Marie GONCALVES,France,Women,20-34,06:20:37,OCC
82,83,Logan ETTER,Switzerland,Men,20-34,06:20:51,OCC
83,84,Shangave BALENDRAN,Norway,Women,20-34,06:21:04,OCC
84,85,Reyna Isela RIVERA CARRILLO,Mexico,Women,35-39,06:21:35,OCC
85,86,Reagan MCCOY,United States of america,Men,20-34,06:21:54,OCC
86,87,Octave DUSART,France,Men,20-34,06:23:33,OCC
87,88,Kim SCHREIBER,Germany,Women,20-34,06:24:03,OCC
88,89,Madeline LEOPOLD,United States of america,Women,20-34,06:27:08,OCC
89,90,Damien TROQUENET,French Polynesia,Men,40-44,06:27:38,OCC
90,91,Sarah BERGERON LAROUCHE,Canada,Women,35-39,06:27:51,OCC
91,92,Sheng ZHANG,China,Men,20-34,06:28:45,OCC
92,93,Ashley BRASOVAN,United States of america,Women,35-39,06:28:55,OCC
93,94,Malachy KIRWAN,Ireland,Men,35-39,06:30:09,OCC
94,95,Biao YU,China,Men,20-34,06:31:17,OCC
95,96,Jacques BUYS,South Africa,Men,20-34,06:32:05,OCC
96,97,Sofiia POROKHNAVETS,Ukraine,Women,20-34,06:33:34,OCC
97,98,Andreas RICHNER,Switzerland,Men,45-49,06:34:37,OCC
98,99,David MIRO ALBERO,Spain,Men,45-49,06:36:15,OCC
99,100,Andrew NEWELL,United States of america,Men,40-44,06:36:51,OCC
100,101,Vincent LOUSTAU,France,Men,20-34,06:38:33,OCC
101,101,Addison SMITH,United States of america,Men,20-34,06:38:33,OCC
102,103,Candice FERTIN,France,Women,20-34,06:39:18,OCC
103,104,Laurent FEROLDI,France,Men,20-34,06:39:33,OCC
104,105,Noemie VACHON,France,Women,20-34,06:39:42,OCC
105,106,Benjamin RIVIERE,France,Men,20-34,06:40:17,OCC
106,107,Binbin XIONG,China,Women,20-34,06:40:22,OCC
107,108,Simon HATTON,France,Men,35-39,06:40:32,OCC
108,109,Kieren DSOUZA,India,Men,20-34,06:40:35,OCC
109,110,Diane RASSINEUX,France,Women,20-34,06:42:27,OCC
110,111,Nicolas BOUCHET,France,Men,45-49,06:43:11,OCC
111,112,Thomas ROLLET,France,Men,20-34,06:43:48,OCC
112,113,Sönke WEGNER,Germany,Men,40-44,06:45:53,OCC
113,114,Carlos BAEZA,Mexico,Men,20-34,06:46:04,OCC
114,115,Jeongsik SHIN,South Korea,Men,45-49,06:46:09,OCC
115,116,Erika FLOWERS,United States of america,Women,35-39,06:47:46,OCC
116,117,Seksan JAKKAEW,Thailand,Men,35-39,06:47:52,OCC
117,118,Santiago SANCHEZ HUERTA,Spain,Men,35-39,06:48:00,OCC
118,119,Ivana KOLARIC,Serbia,Women,40-44,06:48:59,OCC
119,120,Yousheng GUAN,China,Men,20-34,06:49:10,OCC
120,120,Banglin FAN,China,Men,20-34,06:49:10,OCC
121,122,Jordi FRANCO BAENA,Spain,Men,20-34,06:50:10,OCC
122,123,Wannes SWINNEN,Belgium,Men,20-34,06:50:38,OCC
123,124,Sylvain LAMARQUE,France,Men,20-34,06:50:59,OCC
124,125,Fuk Cheung TSANG,"Hong Kong, China",Men,20-34,06:51:46,OCC
125,126,Iván LOPEZ MARTINEZ,Spain,Men,50-54,06:52:03,OCC
126,127,Adrià ESCRIHUELA VICENTE,Spain,Men,35-39,06:52:30,OCC
127,128,Ivan PITARCH HERRERO,Spain,Men,45-49,06:53:06,OCC
128,129,Vanja CNOPS,Belgium,Women,35-39,06:54:26,OCC
129,130,Matej NOVÁK,Slovakia,Men,20-34,06:54:27,OCC
130,131,Thomas CHIRENT,France,Men,20-34,06:54:28,OCC
131,132,Lina EL KOTT HELANDER,Sweden,Women,20-34,06:55:14,OCC
132,133,Heidi OHRLING,Canada,Women,20-34,06:55:20,OCC
133,134,Matej GRAŇÁK,Slovakia,Men,20-34,06:56:23,OCC
134,135,Pierre NGUYEN,France,Men,20-34,06:56:53,OCC
135,136,David GARCIA BARRIO,Spain,Men,40-44,06:57:37,OCC
136,137,William BIELBY,New Zealand,Men,20-34,06:57:52,OCC
137,138,Anabel OVIEDO ZELARAYAN,Argentina,Women,40-44,06:57:58,OCC
138,139,Ari BACKHOLM,Finland,Men,50-54,06:58:24,OCC
139,140,Nicola PIZZORNI,Italy,Men,40-44,06:59:03,OCC
140,141,Maria Sol ANDREUCETTI,Argentina,Women,20-34,06:59:27,OCC
141,142,Jakub BARTECKI,Poland,Men,20-34,07:01:11,OCC
142,143,Marta PEREZ MAROTO,Spain,Women,20-34,07:01:30,OCC
143,144,Steve BUSHBY,New Zealand,Men,35-39,07:02:27,OCC
144,145,Laurie PROULX,Canada,Women,20-34,07:02:50,OCC
145,146,Gabriel REYGONDEAU,Canada,Men,40-44,07:04:00,OCC
146,147,Juan-Carlos DEL VALLE-MARIA,Spain,Men,55-59,07:04:17,OCC
147,148,Elisa RAVET,France,Women,20-34,07:04:20,OCC
148,149,Daniela ROTA,Italy,Women,40-44,07:04:25,OCC
149,150,Sonia VIZCAINO HUNGRIA,Spain,Women,40-44,07:04:51,OCC
150,151,Markus BIGLER,Switzerland,Men,45-49,07:04:52,OCC
151,152,Karina MAIER,Germany,Women,35-39,07:05:14,OCC
152,153,Mauro Laureano ROMERO,Argentina,Men,20-34,07:06:03,OCC
153,154,Jessie COLLISON,Canada,Women,20-34,07:06:48,OCC
154,155,Zheng YAN,China,Men,35-39,07:07:13,OCC
155,156,LEIDY PAOLA HORMAZA CASALLAS,Colombia,Women,20-34,07:07:49,OCC
156,157,Moana Lilly KEHRES,Spain,Women,20-34,07:07:59,OCC
157,158,Melodie GILBERT,Canada,Women,20-34,07:09:16,OCC
158,159,Miquel VILAR FLOTATS,Spain,Men,20-34,07:09:32,OCC
159,160,Raul ROMERO POYATOS,Spain,Men,40-44,07:09:35,OCC
160,161,Peng TIAN,China,Men,20-34,07:10:23,OCC
161,162,Jean-Yves REY,Switzerland,Men,55-59,07:10:39,OCC
162,163,Eric COLTON,United States of america,Men,40-44,07:11:04,OCC
163,164,Kristin JOHNSON,United States of america,Women,35-39,07:11:07,OCC
164,165,Cristina BES-GINESTA,Spain,Women,45-49,07:11:36,OCC
165,166,Andrew CLARKSON,Australia,Men,20-34,07:11:41,OCC
166,167,Anna ANDRES,Austria,Women,35-39,07:11:45,OCC
167,168,Xavier MATARO,Spain,Men,20-34,07:12:20,OCC
168,169,Min Goo KANG,South Korea,Men,40-44,07:12:30,OCC
169,170,Killian GARCON,France,Men,20-34,07:13:58,OCC
170,171,Louis SCHINDLER,New Zealand,Men,45-49,07:14:05,OCC
171,172,Sergio RODRIGUEZ MARQUÉS,Spain,Men,50-54,07:14:11,OCC
172,173,Kodi KLEVEN,United States of america,Women,20-34,07:14:34,OCC
173,174,Jasieli TAGLIARI DALLA ROSA,Brazil,Women,40-44,07:14:35,OCC
174,175,Jigme TENZIN,Bhutan,Men,35-39,07:14:41,OCC
175,176,Tai-Wei CHANG,Chinese Taipei,Men,35-39,07:14:48,OCC
176,177,Vanessa CABA MACHADO,Spain,Women,20-34,07:16:39,OCC
177,178,David KLEIN,Netherlands,Men,45-49,07:16:43,OCC
178,179,Pelayo GONZALEZ GONZALEZ,Spain,Men,20-34,07:16:52,OCC
179,180,Sebastien CHAMPION,France,Men,45-49,07:17:39,OCC
180,181,Jorge COSTA,Portugal,Men,45-49,07:17:57,OCC
181,182,Aaron ALONSO CESTEROS,Spain,Men,40-44,07:18:18,OCC
182,183,Stephan KALFON,France,Men,35-39,07:18:24,OCC
183,184,Vilde MOSER,Norway,Women,20-34,07:19:30,OCC
184,184,Adrien TARENNE,France,Men,40-44,07:19:30,OCC
185,184,Aymeric BELIN,France,Men,20-34,07:19:30,OCC
186,187,Caroline DELORD,France,Women,35-39,07:22:21,OCC
187,188,Yuan JIN,China,Women,35-39,07:22:45,OCC
188,189,Jonathan CHASTAING,France,Men,35-39,07:24:45,OCC
189,190,Alexander SHCHELKUNOV,Neutral Athlete,Men,40-44,07:24:50,OCC
190,191,Beatriz ALVES,Portugal,Women,20-34,07:24:55,OCC
191,192,James MILES,Canada,Men,35-39,07:25:36,OCC
192,193,Julien AMON,France,Men,40-44,07:26:18,OCC
193,194,Ethan BALL,New Zealand,Men,20-34,07:26:23,OCC
194,195,Guillaume BAY,France,Men,20-34,07:29:20,OCC
195,196,Lucas CHAUVIN,France,Men,20-34,07:29:33,OCC
196,197,Sven KOCH,Germany,Men,20-34,07:29:49,OCC
197,198,Nicolas DUCARRE,France,Men,40-44,07:30:30,OCC
198,199,Guillaume LEFRANCOIS,France,Men,35-39,07:30:50,OCC
199,200,Elisa GIRAUD,France,Women,20-34,07:31:25,OCC
200,201,Cliff LENTZ,United States of america,Men,60-64,07:31:55,OCC
201,202,Pilar FERNANDEZ,Uruguay,Women,35-39,07:32:02,OCC
202,203,Michael EATON,United States of america,Men,35-39,07:32:10,OCC
203,204,Ting ZHANG,China,Women,20-34,07:33:09,OCC
204,205,John MCAVOY,United Kingdom,Men,40-44,07:33:13,OCC
205,206,Thibault LAGORCE,France,Men,35-39,07:33:47,OCC
206,207,Tom ELLIOTT,United Kingdom,Men,40-44,07:33:48,OCC
207,208,Maximiliano LOPEZ,Argentina,Men,40-44,07:34:00,OCC
208,209,Kilian BARBIER,France,Men,20-34,07:34:14,OCC
209,210,Yunzhao LI,China,Men,40-44,07:34:20,OCC
210,211,Hugo PEREZ GONZALEZ,Spain,Men,20-34,07:34:25,OCC
211,212,Santiago CORTES,Colombia,Men,35-39,07:34:46,OCC
212,213,Rich GILL,United Kingdom,Men,40-44,07:35:06,OCC
213,214,Jannicke KLEPP FUNDINGSRUD,Norway,Women,45-49,07:35:08,OCC
214,215,Jose Maria ERAÑA CABALLERO,Spain,Men,50-54,07:35:14,OCC
215,216,Corentin BIDAULT,France,Men,20-34,07:35:38,OCC
216,217,Alexandre KOCH,France,Men,40-44,07:35:40,OCC
217,218,Chaohai QI,China,Men,20-34,07:35:57,OCC
218,219,Kyuho LEE,South Korea,Men,35-39,07:36:20,OCC
219,220,Franc RALLO TOLÓS,Spain,Men,20-34,07:36:30,OCC
220,221,Aubin MEYNET,France,Men,20-34,07:36:45,OCC
221,222,Roberto MAGUET,Italy,Men,55-59,07:37:40,OCC
222,223,Clement GAUDRY,France,Men,35-39,07:37:56,OCC
223,224,Caitlin STANDIFER,United States of america,Women,35-39,07:38:03,OCC
224,225,Kellie ANGEL,Australia,Women,35-39,07:38:32,OCC
225,226,Danaël STUBY,Switzerland,Men,20-34,07:38:38,OCC
226,227,Oscar SANCHIS PEDRAZA,Spain,Men,45-49,07:38:57,OCC
227,228,Oscar DUSART,France,Men,20-34,07:39:51,OCC
228,229,Duarte PIRES,Portugal,Men,35-39,07:41:10,OCC
229,230,Vytas HUTH,Germany,Men,40-44,07:41:32,OCC
230,231,Yuliya KIM,Kazakhstan,Women,20-34,07:42:00,OCC
231,232,Jörgen BALOGH,Sweden,Men,55-59,07:42:21,OCC
232,233,Sarah UGARTE MIRANDA,Spain,Women,35-39,07:42:31,OCC
233,234,Diana Patricia CALLE CHIMA,Ecuador,Women,20-34,07:42:37,OCC
234,235,Enrique SANCHEZ,Colombia,Men,55-59,07:42:44,OCC
235,236,Marco ZANCHETTIN,Italy,Men,20-34,07:42:55,OCC
236,237,Anastasia VOTEKOVA,Argentina,Women,35-39,07:43:19,OCC
237,238,Marta LIPNICKA,Poland,Women,35-39,07:44:33,OCC
238,239,Gilberto LEVONI,Italy,Men,60-64,07:44:52,OCC
239,240,Justine UGHETTO,France,Women,35-39,07:45:00,OCC
240,241,Stephane COZIEN,France,Men,40-44,07:45:52,OCC
241,242,Jorge RODRIGUEZ-BAUTISTA,Spain,Men,50-54,07:46:20,OCC
242,243,Charles HECKMANN,France,Men,20-34,07:46:21,OCC
243,244,Julien DAVID,France,Men,20-34,07:46:43,OCC
244,245,Thierry SOUDEE,France,Men,50-54,07:47:19,OCC
245,246,Matthieu PECHE,France,Men,35-39,07:47:26,OCC
246,247,Oscar JULIAN GIMENO,Spain,Men,20-34,07:47:44,OCC
247,248,Ehsan LORESTANI,Iran,Men,35-39,07:47:49,OCC
248,249,Jon Mikel TREBOLAZABALA,Spain,Men,50-54,07:48:47,OCC
249,250,Omar LOSS,United Kingdom,Men,40-44,07:49:25,OCC
250,251,Rong Rong CHEN,China,Women,40-44,07:50:08,OCC
251,251,Léo NASCIMENTO,Brazil,Men,40-44,07:50:08,OCC
252,253,Romain PIETRZYK,France,Men,20-34,07:50:28,OCC
253,254,Pablo LÓPEZ CASTRO,Spain,Men,45-49,07:50:38,OCC
254,255,Florencia Soledad IUORNO,Argentina,Women,35-39,07:50:50,OCC
255,256,Genevieve SOUCY,Canada,Women,45-49,07:51:11,OCC
256,257,Michelle ROLFE,South Africa,Women,50-54,07:51:30,OCC
257,258,Diane MICELI,France,Women,20-34,07:51:32,OCC
258,259,Istvan KISS,Hungary,Men,40-44,07:51:34,OCC
259,260,Chris DROZYNSKI,United States of america,Men,20-34,07:51:43,OCC
260,261,Ilaria ZENI,Italy,Women,20-34,07:51:58,OCC
261,262,Pau RIERA LOP,Spain,Men,35-39,07:52:00,OCC
262,263,Kevin HALTER,France,Men,35-39,07:53:50,OCC
263,264,Marine GIBARD,France,Women,20-34,07:53:55,OCC
264,265,Franck DERRIEN,France,Men,40-44,07:54:06,OCC
265,266,Nicholas OVETT,United Kingdom,Men,55-59,07:54:17,OCC
266,267,Juan NAZARO,Argentina,Men,35-39,07:55:13,OCC
267,268,Cesar VELEZ,Argentina,Men,35-39,07:55:41,OCC
268,269,Dominic KRÄTZ,Germany,Men,35-39,07:56:14,OCC
269,270,Elena SÁNCHEZ GARCÍA,Spain,Women,40-44,07:56:29,OCC
270,271,Tom COPELAND,United Kingdom,Men,35-39,07:57:09,OCC
271,272,Miguel REIS E SILVA,Portugal,Men,35-39,07:57:42,OCC
272,273,Pascal UEDING,Germany,Men,20-34,07:57:49,OCC
273,274,Julia LOMBARD,South Africa,Women,20-34,07:59:50,OCC
274,275,Dulamsuren MYAGMAR,Mongolia,Women,50-54,07:59:52,OCC
275,276,Yannick BRUEL,France,Men,40-44,07:59:57,OCC
276,277,Eliska SIEGLOVA,Czech Republic,Women,20-34,08:00:48,OCC
277,278,David BAPTISTA,United Kingdom,Men,20-34,08:01:09,OCC
278,279,Quentin RALLIERE,France,Men,35-39,08:01:34,OCC
279,280,Matteo STACCHETTI,Italy,Men,40-44,08:01:58,OCC
280,281,Javier PLA EXPOSITO,Spain,Men,40-44,08:02:50,OCC
281,282,Jerome KORAL,France,Men,45-49,08:02:58,OCC
282,283,Philipp SECKER,Germany,Men,40-44,08:03:15,OCC
283,284,Magnus SPARRMAN,Sweden,Men,50-54,08:03:17,OCC
284,285,Steven COUGHLAN,Australia,Men,35-39,08:03:40,OCC
285,286,Care BEAR,United States of america,Women,45-49,08:04:29,OCC
286,287,Klodian JAHO,Albania,Men,45-49,08:04:36,OCC
287,288,Etienne RABILLER,France,Men,35-39,08:05:22,OCC
288,289,Junyue ZHENG,China,Women,35-39,08:05:27,OCC
289,290,Jingqi ZHUANG,China,Men,35-39,08:05:35,OCC
290,291,Valentin GOGIBUS,France,Men,35-39,08:05:37,OCC
291,292,Margaux BANET,France,Women,20-34,08:06:00,OCC
292,293,Tommaso FELCARO,Italy,Men,20-34,08:06:13,OCC
293,294,Carmine AMENDOLA,Italy,Men,40-44,08:07:19,OCC
294,295,Qin TIAN,China,Women,20-34,08:07:43,OCC
295,296,Marius MIHAI,Romania,Men,40-44,08:08:04,OCC
296,297,Mickael LASSENE,France,Men,35-39,08:09:15,OCC
297,298,Robert ACKART,United States of america,Men,45-49,08:10:09,OCC
298,299,Musa ADAMU,Nigeria,Men,20-34,08:10:11,OCC
299,300,Benjamin TEBA,Switzerland,Men,20-34,08:10:33,OCC
300,301,Robin DEROCHE,France,Men,20-34,08:10:40,OCC
301,302,Lindsey KNAST,United States of america,Women,35-39,08:10:46,OCC
302,303,Javier SANZ-SANFRUCTUOSO,Spain,Men,50-54,08:11:25,OCC
303,304,Jérémie PRALONG,Switzerland,Men,35-39,08:11:31,OCC
304,305,Victor LOPES,Portugal,Men,45-49,08:11:56,OCC
305,306,Maxime DAUPHIN,France,Men,40-44,08:11:58,OCC
306,307,Olivier VENET,France,Men,40-44,08:12:14,OCC
307,308,Jack MACY,United States of america,Men,55-59,08:12:21,OCC
308,309,Steeve LUCAT,France,Men,40-44,08:13:32,OCC
309,310,Pol ZIMMERMANN,Luxembourg,Men,35-39,08:14:51,OCC
310,311,Jerome LECANU,France,Men,45-49,08:14:55,OCC
311,312,Travis LAVIN,United States of america,Men,35-39,08:15:26,OCC
312,313,Adrien MARIN,France,Men,20-34,08:16:36,OCC
313,314,Gregory MOUNIER,France,Men,45-49,08:17:35,OCC
314,315,Catherine POUDRIER,Canada,Women,45-49,08:17:40,OCC
315,316,Frédéric NOIROT,Switzerland,Men,45-49,08:17:52,OCC
316,317,Antoine FRIGARA,France,Men,35-39,08:18:02,OCC
317,318,Sophie POWER,United Kingdom,Women,40-44,08:18:04,OCC
318,319,Marco DI RUSSO,Italy,Men,35-39,08:18:18,OCC
319,320,Frédéric TERRETTAZ,Switzerland,Men,20-34,08:18:22,OCC
320,321,Nathalie MOOR-BERCLAZ,Switzerland,Women,45-49,08:18:45,OCC
321,322,Ionica CHIRCULETE BALTEANU,Spain,Women,40-44,08:18:58,OCC
322,323,Luca LONARDI,Italy,Men,40-44,08:19:05,OCC
323,324,Xavier PARPAL RIVERO,Spain,Men,35-39,08:19:10,OCC
324,325,Matteo OBERTI,Italy,Men,35-39,08:19:21,OCC
325,326,Michael HOLLIDAY,United Kingdom,Men,35-39,08:19:24,OCC
326,327,Romain JONCOUR,Switzerland,Men,40-44,08:19:51,OCC
327,328,Rigzin CHODRA,Bhutan,Men,40-44,08:20:08,OCC
328,329,Kerri CLAYDEN,Australia,Women,50-54,08:20:20,OCC
329,330,Chloe CAPELLE,France,Women,20-34,08:21:04,OCC
330,331,Nicolas REAUD,France,Men,20-34,08:21:08,OCC
331,332,Jean-René MICHAUD,France,Men,20-34,08:21:09,OCC
332,333,Bernardo SEVILLA,Ecuador,Men,55-59,08:21:14,OCC
333,334,Kwoanglyul LEE,South Korea,Men,65-69,08:21:25,OCC
334,334,Goran GRAHOVAC MANDINE,France,Men,20-34,08:21:25,OCC
335,336,Pol Makuri REDOLAD GARCIA,Spain,Men,20-34,08:21:30,OCC
336,337,Dennis WEISS,Germany,Men,20-34,08:21:32,OCC
337,338,Hin Man WONG,"Hong Kong, China",Men,45-49,08:22:25,OCC
338,339,Jules POUPIN,France,Men,20-34,08:22:29,OCC
339,340,Hiroaki MATSUNAGA,Japan,Men,45-49,08:22:51,OCC
340,341,Alexei GAYNANOV,United Kingdom,Men,40-44,08:22:54,OCC
341,342,Karolina BEDNAROVA,Czech Republic,Women,35-39,08:23:08,OCC
342,343,Andris CROSE,Italy,Men,40-44,08:23:24,OCC
343,344,Valentin STOECKLI,Switzerland,Men,20-34,08:25:11,OCC
344,345,Jérémy LABOURE,France,Men,20-34,08:25:36,OCC
345,346,Dejan PINTERIC,Slovenia,Men,45-49,08:25:57,OCC
346,347,Bernardo MARTINEZ PANDURO,Spain,Men,45-49,08:26:39,OCC
347,348,Christophe SIMONS,Belgium,Men,40-44,08:27:02,OCC
348,349,Thomas KÖLMEL,Germany,Men,35-39,08:27:10,OCC
349,350,Olivier DECHANCE,France,Men,40-44,08:27:27,OCC
350,350,Carlos PEREZ VALSERA,Spain,Men,20-34,08:27:27,OCC
351,352,Laetitia AUBRY,France,Women,45-49,08:28:04,OCC
352,353,Francisco Vicente MOLINES CARDONA,Spain,Men,45-49,08:28:24,OCC
353,354,Laetitia GAILLAC,France,Women,40-44,08:28:28,OCC
354,355,Sven MARUŠIĆ,Croatia,Men,45-49,08:28:40,OCC
355,356,Bettina DREWES,Germany,Women,45-49,08:28:56,OCC
356,357,Nuria PUCHADES GARCIA,Spain,Women,45-49,08:29:39,OCC
357,358,Teresa MAS DE XAXARS RIVERO,Spain,Women,40-44,08:29:40,OCC
358,358,Joan ROIG VIVES,Spain,Men,40-44,08:29:40,OCC
359,360,Marcus STRANDMAN,Sweden,Men,45-49,08:29:42,OCC
360,361,German Dario QUICENO ESCOBAR,Colombia,Men,40-44,08:30:02,OCC
361,362,Davinia BELLVER,Spain,Women,40-44,08:30:11,OCC
362,363,Alexandre MARECHAL,France,Men,20-34,08:30:36,OCC
363,364,Sébastien HOLIN,France,Men,45-49,08:31:06,OCC
364,365,Patrik HILLERSTROM,Sweden,Men,50-54,08:31:18,OCC
365,366,Tobias MANI,Switzerland,Men,20-34,08:31:59,OCC
366,367,Kyungduck KO,South Korea,Men,35-39,08:32:12,OCC
367,368,Yannis SEEWALD,Switzerland,Men,45-49,08:32:47,OCC
368,369,Toni NICOLAU VIDAL,Spain,Men,45-49,08:32:52,OCC
369,370,Enric MUNILL,Spain,Men,45-49,08:33:10,OCC
370,371,Xavier SIMAO,France,Men,20-34,08:33:17,OCC
371,372,Marine BRESSAND,France,Women,20-34,08:33:35,OCC
372,373,Steven JUNOD,Switzerland,Men,20-34,08:34:24,OCC
373,374,Sonia ESCURIOLA REULA,Spain,Women,40-44,08:34:33,OCC
374,375,Olivier GROS,France,Men,45-49,08:34:48,OCC
375,376,Fernando ANDRES,Argentina,Men,45-49,08:34:59,OCC
376,377,Nicole BUURMA,United States of america,Women,40-44,08:35:08,OCC
377,378,Fabien DE OLIVEIRA GOMES,France,Men,20-34,08:35:40,OCC
378,379,André GUIDETTI,Italy,Men,20-34,08:35:44,OCC
379,380,Ronald WARMELS,Netherlands,Men,20-34,08:35:45,OCC
