,rank,names,nationality,gender,age_category,time,race
0,1,Alain SANTAMARIA BLANCO,Spain,Men,20-34,01:21:07,ETC
1,2,Cesare MAESTRI,Italy,Men,20-34,01:22:23,ETC
2,3,Maximilien DRION,Belgium,Men,20-34,01:23:36,ETC
3,4,Alberto VENDER,Italy,Men,20-34,01:24:42,ETC
4,5,Remi LEROUX,Canada,Men,20-34,01:25:10,ETC
5,6,Gianluca GHIANO,Italy,Men,20-34,01:25:40,ETC
6,7,Tibère DEBIZET,France,Men,20-34,01:25:45,ETC
7,8,Finlay GRANT,United Kingdom,Men,20-34,01:25:51,ETC
8,9,Daniel CURTS,United States of america,Men,20-34,01:25:56,ETC
9,10,Romain DISCHER,France,Men,20-34,01:26:01,ETC
10,11,Maël HENRIC,France,Men,20-34,01:26:15,ETC
11,12,Quentin MEYLEU,France,Men,20-34,01:27:17,ETC
12,13,Adrian IVARS,Spain,Men,20-34,01:27:21,ETC
13,14,Dominik TABOR,Poland,Men,20-34,01:27:24,ETC
14,15,Francesco CESCHI,Switzerland,Men,20-34,01:27:32,ETC
15,16,Isacco COSTA,Italy,Men,20-34,01:28:11,ETC
16,17,Aniol PUJIULA COLOM,Spain,Men,20-34,01:28:19,ETC
17,18,Ryunosuke OMI,Japan,Men,20-34,01:28:45,ETC
18,19,Jules MONGELLAZ,France,Men,20-34,01:29:54,ETC
19,20,Simone GIOLITTI,Italy,Men,20-34,01:30:04,ETC
20,21,Finn LYDON,United Kingdom,Men,20-34,01:30:24,ETC
21,22,Ïu NET PUIG (Iu NET PUIG),Spain,Men,20-34,01:30:30,ETC
22,23,Johannes NUSSBAUMER,Austria,Men,20-34,01:30:31,ETC
23,24,Lukas EHRLE,Germany,Men,20-34,01:30:38,ETC
24,25,Moritz AUF DER HEIDE,Germany,Men,35-39,01:30:48,ETC
25,26,Madalina FLOREA,Romania,Women,20-34,01:30:55,ETC
26,27,Jan MARGARIT SOLE,Spain,Men,20-34,01:32:23,ETC
27,28,Harris PAGETT,United Kingdom,Men,20-34,01:32:57,ETC
28,29,Ross GOLLAN,United Kingdom,Men,20-34,01:33:38,ETC
29,30,Francesco BONGIO,Italy,Men,20-34,01:33:50,ETC
30,31,Jean HUDRY,France,Men,20-34,01:34:07,ETC
31,32,Louis RÉGENNASS,France,Men,20-34,01:34:32,ETC
32,33,Jules BARRIOD,France,Men,20-34,01:36:41,ETC
33,34,Jake COLLIER,United Kingdom,Men,20-34,01:36:49,ETC
34,35,Julen OLAIZOLA IZAGUIRRE,Spain,Men,35-39,01:37:04,ETC
35,36,Guillaume LHERISSON,France,Men,20-34,01:37:15,ETC
36,37,MARIA FUENTES,Spain,Women,35-39,01:37:18,ETC
37,38,Enzo DE PIZZOL,France,Men,20-34,01:37:31,ETC
38,39,Mathis DELMAS,France,Men,20-34,01:37:59,ETC
39,40,Eduardo HERNANDEZ,Spain,Men,20-34,01:38:11,ETC
40,41,Naomi LANG,United Kingdom,Women,20-34,01:38:17,ETC
41,42,Romain CHAMPENOIS,France,Men,20-34,01:38:19,ETC
42,43,Ronny BØRSHEIM,Norway,Men,40-44,01:38:38,ETC
43,44,Cyprien AILLET,France,Men,20-34,01:38:44,ETC
44,45,Benoit GALLI,France,Men,20-34,01:38:45,ETC
45,46,Lok Yin LO,"Hong Kong, China",Men,20-34,01:38:48,ETC
46,47,Fabian VENERO JIMENEZ,Spain,Men,20-34,01:39:04,ETC
47,48,Julie LELONG,France,Women,20-34,01:39:31,ETC
48,49,Simon BIBOLLET,France,Men,20-34,01:39:53,ETC
49,50,Elise PONCET,France,Women,20-34,01:40:04,ETC
50,51,Robert RORICH,South Africa,Men,20-34,01:40:31,ETC
51,52,Aurélien JEGOU,France,Men,20-34,01:40:53,ETC
52,53,Naiara IRIGOYEN,Spain,Women,20-34,01:41:02,ETC
53,54,Marie NIVET,France,Women,20-34,01:41:12,ETC
54,55,Anna HOFER,Italy,Women,20-34,01:42:24,ETC
55,56,Matéo SERURIER,France,Men,20-34,01:42:56,ETC
56,57,Jon RAZKIN TXURRUKA,Spain,Men,20-34,01:43:14,ETC
57,58,Fabien JAFFRE,France,Men,20-34,01:43:20,ETC
58,59,Jessica BRAZEAU,United States of america,Women,20-34,01:44:08,ETC
59,60,Martina CUMERLATO,Italy,Women,20-34,01:44:37,ETC
60,61,Francisco Javier TEJONERO VALDÉS,Spain,Men,20-34,01:44:50,ETC
61,62,Adrian VOS PEREZ,Spain,Men,20-34,01:45:08,ETC
62,63,Cyrian SILHOL,France,Men,20-34,01:45:53,ETC
63,64,Pep MIRABET,Spain,Men,20-34,01:46:26,ETC
64,65,Lleïr BARCONS COMAPOSADA,Spain,Men,20-34,01:47:03,ETC
65,66,Dalia ALONSO PEDRENO,Spain,Women,20-34,01:47:14,ETC
66,67,Nils PONTAROLLO,France,Men,20-34,01:47:18,ETC
67,68,Nicolas FAIVRE,France,Men,20-34,01:47:32,ETC
68,69,Axelle VICARI,Italy,Women,20-34,01:47:48,ETC
69,70,Nathan PEARCE,Australia,Men,20-34,01:48:00,ETC
70,70,Albin GEZELIUS,Sweden,Men,20-34,01:48:00,ETC
71,72,Samuel CHABRIER,France,Men,20-34,01:48:34,ETC
72,73,Thomas HOCQUETTE,France,Men,20-34,01:48:50,ETC
73,74,Rebecca KOHNE,South Africa,Women,20-34,01:49:20,ETC
74,75,Robin JEANNIN,France,Men,20-34,01:49:26,ETC
75,76,Baptiste TALOUD,France,Men,20-34,01:49:35,ETC
76,77,Jessie SPEEDY,New Zealand,Women,20-34,01:49:51,ETC
77,78,Pierre Andre RAMUZ,Switzerland,Men,45-49,01:49:56,ETC
78,79,Jeremie ROSSETTO,France,Men,35-39,01:50:05,ETC
79,80,Gediminas VILIŪNAS,Lithuania,Men,20-34,01:50:10,ETC
80,81,Sophie MASCHI,Italy,Women,35-39,01:50:12,ETC
81,82,Greta GARCÍA MORÁN,Spain,Women,20-34,01:50:17,ETC
82,83,Claudia CORRAL HODAR,Spain,Women,20-34,01:50:18,ETC
83,84,Charline BISE,France,Women,20-34,01:50:29,ETC
84,85,Flavia VAN DER ZON,Switzerland,Women,20-34,01:50:47,ETC
85,86,Jonathon DOWNEY,United Kingdom,Men,20-34,01:51:46,ETC
86,87,David SILVA,Portugal,Men,20-34,01:52:08,ETC
87,88,Sebastien SOTOCA,France,Men,20-34,01:52:41,ETC
88,89,Guilhem BABLON,France,Men,20-34,01:52:54,ETC
89,90,Rachel PAIN,France,Women,20-34,01:53:02,ETC
90,91,Robin DUVINAGE,France,Men,20-34,01:53:20,ETC
91,92,Killian ALLAIRE,France,Men,20-34,01:53:34,ETC
92,93,Núria TARRAGO CLOP,Spain,Women,20-34,01:54:02,ETC
93,94,Candyce BILLY,France,Women,20-34,01:54:16,ETC
94,95,Baptiste MOREAU,Belgium,Men,20-34,01:54:58,ETC
95,96,Łukasz SKARŻYŃSKI (Lukasz SKARZYNSKI),Poland,Men,20-34,01:55:44,ETC
96,97,Alvaro BOO RUIZ,Spain,Men,20-34,01:55:55,ETC
97,98,Lihui ZHANG,China,Men,20-34,01:56:38,ETC
98,99,Nicolas DELCOURT,France,Men,20-34,01:57:20,ETC
99,100,Maxime COQUILLE,France,Men,20-34,01:57:27,ETC
100,101,Sofia CHÉTELAT,Switzerland,Women,20-34,01:57:42,ETC
101,102,Bastien RODOT,France,Men,20-34,01:58:22,ETC
102,103,Anton MALAKHOV,United Kingdom,Men,20-34,01:58:26,ETC
103,104,Victor-Hugo MARCHISIO,Argentina,Men,35-39,01:58:29,ETC
104,105,Greg LARDET,France,Men,20-34,01:58:44,ETC
105,106,Giorgio PRIVITERA,Italy,Men,20-34,01:59:22,ETC
106,107,Leon YUM,France,Men,20-34,01:59:25,ETC
107,108,Tom BOUVIER,France,Men,20-34,01:59:27,ETC
108,109,Louis PINOT,France,Men,20-34,02:00:22,ETC
109,110,Enzo JEANNE,France,Men,20-34,02:01:04,ETC
110,111,Mathieu LEBON,France,Men,40-44,02:01:10,ETC
111,112,Guillaume BEAUMOND,France,Men,20-34,02:01:13,ETC
112,113,Roberto VILLAFAÑA RODRÍGUEZ,Mexico,Men,20-34,02:01:42,ETC
113,114,Andrea RICO,Spain,Women,20-34,02:01:49,ETC
114,115,Alexandra YATZIMIRSKY,France,Women,20-34,02:02:14,ETC
115,116,Jessica SHORT,Australia,Women,40-44,02:02:32,ETC
116,117,Florent GRENIER,France,Men,20-34,02:03:11,ETC
117,118,Alberto DUCOLI,Italy,Men,20-34,02:03:30,ETC
118,119,Etienne ARDISSON,France,Men,20-34,02:03:36,ETC
119,120,Marco DELFINO,Italy,Men,40-44,02:03:54,ETC
120,121,Gaétan LIBOUBAN,France,Men,20-34,02:03:59,ETC
121,122,Jordi CARPENA REY,Spain,Men,20-34,02:04:08,ETC
122,123,Maxence DUCROS,France,Men,20-34,02:04:29,ETC
123,124,Yoann PERRIGAULT,France,Men,35-39,02:04:36,ETC
124,125,Jerome ANGENARD,France,Men,50-54,02:04:51,ETC
125,126,Daniel FERNÁNDEZ,Spain,Men,20-34,02:04:53,ETC
126,127,Tristan CHAMPAGNE,France,Men,20-34,02:05:10,ETC
127,128,Davide TOCCAFONDI,Italy,Men,35-39,02:05:12,ETC
128,129,Jean-Raphaël DEMANGEAT,France,Men,20-34,02:05:15,ETC
129,130,Qingtao ZENG,"Hong Kong, China",Men,20-34,02:05:21,ETC
130,131,François CASAMATTA,France,Men,20-34,02:05:31,ETC
131,132,Samuel PULBY,France,Men,20-34,02:05:46,ETC
132,133,Nicolas FRUCHART,France,Men,50-54,02:06:04,ETC
133,134,Théodore BOURGEON,France,Men,20-34,02:06:07,ETC
134,135,Eric LOOS,France,Men,40-44,02:06:10,ETC
135,136,Aleksei POKREVSKIY,Neutral Athlete,Men,40-44,02:06:30,ETC
136,137,Blanca BATLLE BUSQUET,Spain,Women,20-34,02:06:59,ETC
137,138,Loan HELD,France,Men,20-34,02:07:13,ETC
138,139,Julien MATHIEU,France,Men,20-34,02:07:22,ETC
139,140,Christophe BLONCE,France,Men,45-49,02:07:46,ETC
140,141,Akihiro HIRATA,Japan,Men,40-44,02:07:56,ETC
141,142,Mickaël DUMAS,France,Men,40-44,02:08:14,ETC
142,143,Erwan REAUD,France,Men,20-34,02:08:18,ETC
143,144,Benjamin BALFIN,France,Men,20-34,02:08:22,ETC
144,145,Dag-Henry NILSEN,Norway,Men,50-54,02:08:31,ETC
145,146,Lucas KREBS,France,Men,20-34,02:08:32,ETC
146,147,Jerome PETIT,France,Men,20-34,02:08:44,ETC
147,148,Thierry FERNANDES,France,Men,35-39,02:09:21,ETC
148,149,Lisa DELACROIX,France,Women,20-34,02:09:38,ETC
149,150,Guillaume BELMONTE,France,Men,20-34,02:10:12,ETC
150,151,Anthony MATHIEU,France,Men,20-34,02:10:20,ETC
151,152,Johan MATHIJS,Belgium,Men,45-49,02:10:42,ETC
152,153,Vincent BESSARD,Switzerland,Men,45-49,02:11:21,ETC
153,153,Steve FRANÇOIS,Belgium,Men,20-34,02:11:21,ETC
154,155,Raphaël BLANCHARD,France,Men,20-34,02:11:38,ETC
155,155,Dani ARAVICH,United States of america,Women,20-34,02:11:38,ETC
156,157,Méliade SALPOINTE,France,Women,20-34,02:11:55,ETC
157,158,Charlotte RAWSTRON,United Kingdom,Women,20-34,02:12:00,ETC
158,159,Tim TAYLOR,United Kingdom,Men,35-39,02:12:11,ETC
159,160,Lucile DUCOURET,France,Women,20-34,02:12:17,ETC
160,161,Siri ULVESTAD,Norway,Women,35-39,02:12:18,ETC
161,162,Guillaume VAESEN,France,Men,35-39,02:12:21,ETC
162,163,Michael BENCTEUX,France,Men,35-39,02:12:26,ETC
163,164,Nicolas LEPLAE,Belgium,Men,20-34,02:12:34,ETC
164,165,Kevin DUCLOS,France,Men,20-34,02:12:36,ETC
165,166,Sylvain TOURNADE,France,Men,35-39,02:12:50,ETC
166,167,Florian LEFEVRE,France,Men,20-34,02:12:57,ETC
167,168,Eva BIRGISDOTTIR,Iceland,Women,35-39,02:13:00,ETC
168,169,Nicolas VASKOU,Switzerland,Men,20-34,02:13:18,ETC
169,170,Gabin CODATO,France,Men,20-34,02:13:52,ETC
170,171,Solene CHAUVET,France,Women,20-34,02:14:02,ETC
171,172,Mariann ULVESTAD,Norway,Women,35-39,02:14:04,ETC
172,173,Yves FOUGÈRE,Switzerland,Men,35-39,02:14:18,ETC
173,174,Matteo AGOSTINI,Italy,Men,20-34,02:14:19,ETC
174,175,朝玲 DONG (Chao Ling DONG),China,Women,35-39,02:14:20,ETC
175,176,Thomas LEROYER,France,Men,20-34,02:14:42,ETC
176,177,Alexandre LE VERGER,France,Men,20-34,02:15:34,ETC
177,177,Gabriel RODRIGUEZ,United States of america,Men,45-49,02:15:34,ETC
178,179,Thomas BONNET,France,Men,20-34,02:15:59,ETC
179,180,Jenna LEBON,France,Women,35-39,02:16:01,ETC
180,181,Stepan FILENKO,Neutral Athlete,Men,20-34,02:16:07,ETC
181,182,Dimitri HEITZ,France,Men,20-34,02:16:14,ETC
182,183,Li HAO,"Hong Kong, China",Men,35-39,02:16:20,ETC
183,184,Arthur KAILEY,France,Men,20-34,02:16:49,ETC
184,184,Robin LABBÉ,France,Men,20-34,02:16:49,ETC
185,186,Valéry ATTIGNON,Togo,Men,45-49,02:16:52,ETC
186,187,Pavel VOROPAEV,Neutral Athlete,Men,20-34,02:17:14,ETC
187,188,Gregoire TERRIER,France,Men,20-34,02:17:19,ETC
188,189,Denis BELYKH,Neutral Athlete,Men,20-34,02:17:31,ETC
189,190,Sylvain DESON,France,Men,55-59,02:17:52,ETC
190,191,Jeremie LE BLAYE,France,Men,35-39,02:18:00,ETC
191,192,Cristina LLANOS FERNANDEZ,Spain,Women,35-39,02:18:02,ETC
192,193,Pierre PROST-A-PETIT,Switzerland,Men,55-59,02:18:32,ETC
193,194,Aymar HENRY,France,Men,20-34,02:18:41,ETC
194,195,Nathan ROUMET,France,Men,20-34,02:19:05,ETC
195,196,Martin GRANGER,France,Men,20-34,02:19:13,ETC
196,197,Manuel BARMAZ,Italy,Men,45-49,02:19:25,ETC
197,198,Eliška KUNCE,Czech Republic,Women,35-39,02:19:36,ETC
198,199,Matúš TRENCANSKY,Slovakia,Men,35-39,02:19:39,ETC
199,200,John CHATELANAT,Switzerland,Men,50-54,02:19:41,ETC
200,201,Patrick ALBERT,France,Men,55-59,02:19:59,ETC
201,202,Adrien HALLET,France,Men,20-34,02:20:11,ETC
202,203,Pablo César AVERAME,Argentina,Men,45-49,02:20:12,ETC
203,204,Mathis GROUS,France,Men,20-34,02:20:14,ETC
204,205,Bastien PIRON,France,Men,20-34,02:20:16,ETC
205,206,Vladimir LOBKO,Neutral Athlete,Men,45-49,02:20:22,ETC
206,207,Sebastien CHALINE,France,Men,40-44,02:20:31,ETC
207,208,Marcin BRUS,Poland,Men,45-49,02:20:37,ETC
208,208,Dimitri LEROY,France,Men,20-34,02:20:37,ETC
209,210,Florent ROSSI,France,Men,50-54,02:20:38,ETC
210,211,Theo HELD,France,Men,20-34,02:20:40,ETC
211,212,Martin OSIČKA,Czech Republic,Men,50-54,02:20:58,ETC
212,213,Olivier PIRAUX,Belgium,Men,35-39,02:21:10,ETC
213,214,Joel FERNANDES,Portugal,Men,40-44,02:21:17,ETC
214,215,Cristoforo PETERS DEUTZ,France,Men,20-34,02:21:19,ETC
215,216,Anonymous,France,Men,40-44,02:21:32,ETC
216,217,Aneta BROŽOVÁ,Czech Republic,Women,20-34,02:21:35,ETC
217,218,Mojca HAFNER BIZJAK,Slovenia,Women,35-39,02:21:37,ETC
218,219,Amélie BONGRAND,France,Women,20-34,02:21:49,ETC
219,220,Marc HILLS,United Kingdom,Men,45-49,02:21:54,ETC
220,221,Mathis COUZON,France,Men,20-34,02:21:57,ETC
221,222,Nicolas GENTY,France,Men,20-34,02:22:30,ETC
222,223,Sigrun-Björk SIGURÐARDOTTIR,Iceland,Women,40-44,02:22:31,ETC
223,224,Nicolas FERIGOULE,France,Men,40-44,02:22:36,ETC
224,225,Morgan CABOT,Canada,Women,35-39,02:22:38,ETC
225,226,David BOUTAL,France,Men,45-49,02:23:04,ETC
226,227,Guillaume MANISSOLLE,France,Men,45-49,02:23:22,ETC
227,228,Tore MACHNOW,Germany,Men,20-34,02:23:39,ETC
228,229,Bastien LE TARGA,France,Men,20-34,02:23:58,ETC
229,230,Thomas LEITCH,Ireland,Men,50-54,02:24:05,ETC
230,231,Lewis BLOYCE,United Kingdom,Men,20-34,02:24:08,ETC
231,232,Anne COADY,United States of america,Women,45-49,02:24:10,ETC
232,233,Jérémy MARIA,France,Men,20-34,02:24:11,ETC
233,234,Charles NOUVELLON,France,Men,50-54,02:24:14,ETC
234,235,Bertrand LELLOUCHE,France,Men,55-59,02:24:21,ETC
235,236,Jean-Luc AMSTUTZ,Switzerland,Men,70-74,02:24:24,ETC
236,237,Amélie BONNOT,France,Women,20-34,02:24:31,ETC
237,238,Quentin SIKORA,France,Men,20-34,02:24:42,ETC
238,238,Anne-Sophie MARGUERITTE,France,Women,20-34,02:24:42,ETC
239,240,Rudy PELLISSIER,France,Men,20-34,02:25:04,ETC
240,241,Lucie ARNAL,France,Women,40-44,02:25:10,ETC
241,242,Jeremy PICART,France,Men,20-34,02:25:11,ETC
242,243,Armelle HENRY,France,Women,35-39,02:25:49,ETC
243,244,Arnaud TISSIER,France,Men,35-39,02:26:13,ETC
244,245,Quentin MALNATTI,France,Men,20-34,02:26:20,ETC
245,246,Maxime BECK,France,Men,20-34,02:26:22,ETC
246,247,Adrien DIEULLE,France,Men,35-39,02:26:23,ETC
247,248,Mia MOSSIGE,Norway,Women,20-34,02:26:35,ETC
248,249,Mathieu BONNIN,France,Men,35-39,02:26:39,ETC
249,250,Benoit HAUTEVILLE,France,Men,20-34,02:26:40,ETC
250,251,Erwann MERDY,France,Men,35-39,02:26:45,ETC
251,252,Jordi FRANCH TRILLA,Spain,Men,45-49,02:26:48,ETC
252,253,Antony MORENO,France,Men,20-34,02:26:54,ETC
253,254,Baptiste LINARD,France,Men,20-34,02:26:55,ETC
254,255,Maël DENIAU,France,Men,20-34,02:26:59,ETC
255,256,Josu DE LA VEGA,Spain,Men,20-34,02:27:12,ETC
256,257,Luca STEIERT,Germany,Men,20-34,02:27:17,ETC
257,258,Tristan DOMERGUE,France,Men,20-34,02:27:28,ETC
258,259,Yves PLAZANET,France,Men,20-34,02:27:33,ETC
259,260,Lucie VANÍKOVÁ,Czech Republic,Women,20-34,02:27:35,ETC
260,261,Cédric FACHINGER,France,Men,40-44,02:27:47,ETC
261,262,Andrea GIAFFREDA,Italy,Men,45-49,02:27:53,ETC
262,263,Carlo FELTRIN,Italy,Men,45-49,02:27:56,ETC
263,264,Loïc GERARD,France,Men,20-34,02:28:01,ETC
264,265,Perrine ROUFFIAC,France,Women,45-49,02:28:03,ETC
265,266,Eric CHAMPENOIS,France,Men,50-54,02:28:07,ETC
266,267,Rasmus ENEVOLD,Norway,Men,20-34,02:28:08,ETC
267,267,Mehdi HIBLOT,France,Men,20-34,02:28:08,ETC
268,269,Paula BRANCHADELL GARCIA,Spain,Women,20-34,02:28:31,ETC
269,270,Luca RAIMONDI,Italy,Men,35-39,02:28:34,ETC
270,271,Felix GALLIENNE,France,Men,35-39,02:28:37,ETC
271,271,Emmanuel ARNOULD,France,Men,45-49,02:28:37,ETC
272,273,Audrey NAVIER,France,Women,20-34,02:29:10,ETC
273,274,Maxime ZOUAIN,France,Men,20-34,02:29:18,ETC
274,275,Evie BALL,United Kingdom,Women,20-34,02:29:19,ETC
275,276,Frederic PESCE,France,Men,50-54,02:29:31,ETC
276,277,Paolo FACCHETTI,Italy,Men,35-39,02:29:46,ETC
277,278,Mélanie GAUBERT,France,Women,35-39,02:29:54,ETC
278,279,Anonymous,France,Men,20-34,02:29:57,ETC
279,280,Alejandro CAORSI LAWLOR,Uruguay,Men,40-44,02:30:13,ETC
280,281,Justin BOUVINET,France,Men,20-34,02:30:41,ETC
281,282,Karl RENAULT,France,Men,20-34,02:30:49,ETC
282,283,Victoire BLOCH,France,Women,20-34,02:30:51,ETC
283,284,Krzysztof WANDZICH,Poland,Men,40-44,02:30:54,ETC
284,285,Bastien DESSUP,France,Men,20-34,02:31:05,ETC
285,286,Clément GUIGON,France,Men,20-34,02:31:09,ETC
286,287,Camille LAROUSSE,France,Women,35-39,02:31:18,ETC
287,288,Giuseppina MARCONATO,Italy,Women,55-59,02:31:27,ETC
288,289,Axel DENOIRJEAN,France,Men,20-34,02:31:28,ETC
289,290,Guillermo SALAS,Venezuela,Men,60-64,02:31:39,ETC
290,291,Léa DUKAEZ,France,Women,20-34,02:31:48,ETC
291,292,Valentin HOUBART,France,Men,20-34,02:31:52,ETC
292,293,Mathilde RIBORDY,Switzerland,Women,20-34,02:32:10,ETC
293,294,Audrey COURDÈS,France,Women,40-44,02:32:19,ETC
294,294,Rachel COLTON,United States of america,Women,45-49,02:32:19,ETC
295,296,Pablo Francisco HERNANDEZ GUTIERREZ,Spain,Men,45-49,02:32:32,ETC
296,297,Antoine GERNIGON,France,Men,20-34,02:32:41,ETC
297,298,Charlotte CROISIER,France,Women,35-39,02:32:52,ETC
298,299,Nathan ARNOULD,France,Men,20-34,02:33:10,ETC
299,300,Valentine LEFEBVRE,France,Women,20-34,02:33:11,ETC
300,301,Adolfo MENA,Chile,Men,20-34,02:33:15,ETC
301,302,Gianluca BELLONI,Italy,Men,20-34,02:33:21,ETC
302,303,Noa STABILE,France,Men,20-34,02:33:57,ETC
303,303,Arthur PEGON,France,Men,20-34,02:33:57,ETC
304,305,Teo COUTURIER,France,Men,20-34,02:34:00,ETC
305,306,Filippo BATTINO,Italy,Men,35-39,02:34:09,ETC
306,307,Jean-Luc CRACOWSKI,France,Men,55-59,02:34:16,ETC
307,308,Anthony BRASSAC,France,Men,20-34,02:34:25,ETC
308,308,Filippo BERTOLINA,Italy,Men,20-34,02:34:25,ETC
309,310,Carlos ALVARO ARNAIZ,Spain,Men,50-54,02:34:26,ETC
310,311,Brieuc FERRON,France,Men,35-39,02:34:34,ETC
311,312,Yvan MANGENOT,France,Men,55-59,02:34:37,ETC
312,313,Ethan JALMAIN,France,Men,20-34,02:34:39,ETC
313,314,Corentin CHAMBRIER,France,Men,20-34,02:34:43,ETC
314,314,Agnes FISCHER,Switzerland,Women,35-39,02:34:43,ETC
315,316,Hyacinthe LÉZY,France,Men,20-34,02:34:51,ETC
316,317,Jérémy ARNAULT-MACABIAU,France,Men,20-34,02:35:10,ETC
317,318,Antonin LADVIE,France,Men,20-34,02:35:15,ETC
318,319,Jerome KEMPF,Germany,Men,20-34,02:35:17,ETC
319,320,Margot CHAMEL,France,Women,20-34,02:35:18,ETC
320,321,Daniel PASSERON,France,Men,65-69,02:35:26,ETC
321,322,Nicolas RAYMOND,France,Men,35-39,02:35:42,ETC
322,323,Benjamin DENIAU,France,Men,35-39,02:36:00,ETC
323,324,Kelli WEINREICH,United States of america,Women,20-34,02:36:16,ETC
324,325,Ausrine VILIUNAITE,Lithuania,Women,20-34,02:36:23,ETC
325,326,Evan ROZIER,France,Men,20-34,02:36:27,ETC
326,327,Armony ROMERA,France,Women,35-39,02:36:29,ETC
327,328,Audrey CHAMONTIN,France,Women,40-44,02:36:30,ETC
328,329,Julien BOYER,France,Men,20-34,02:36:45,ETC
329,329,Ethan HADJADJ,France,Men,20-34,02:36:45,ETC
330,331,Gianmarco SOMIGLI,Italy,Men,20-34,02:36:52,ETC
331,332,Jonathan DAY,United Kingdom,Men,50-54,02:36:57,ETC
332,333,Celine DUHAZARD,France,Women,35-39,02:37:01,ETC
333,334,Hugo LELAIT,France,Men,20-34,02:37:03,ETC
334,335,Giorgio NIGRA,Italy,Men,60-64,02:37:09,ETC
335,336,Jérome COUTET,France,Men,50-54,02:37:10,ETC
336,336,Candice GIUDICELLI,France,Women,20-34,02:37:10,ETC
337,338,Nicolas GRELIN,France,Men,20-34,02:37:19,ETC
338,339,Marie JEROME,France,Women,20-34,02:37:33,ETC
339,340,Hugo POLITI,France,Men,20-34,02:37:35,ETC
340,341,Pierre-Michel AUSSEL,France,Men,60-64,02:37:53,ETC
341,342,Alice LEVOS,France,Women,35-39,02:38:04,ETC
342,343,Laurent LARGY,France,Men,60-64,02:38:17,ETC
343,344,Camille GONET,France,Women,40-44,02:38:18,ETC
344,344,Laetitia CHABRIER,France,Women,45-49,02:38:18,ETC
345,346,Valentin BESSE,France,Men,40-44,02:38:22,ETC
346,347,Romain LAMBERT,Belgium,Men,20-34,02:38:23,ETC
347,348,Zhongnan MAO,China,Men,20-34,02:38:24,ETC
348,349,Jordi MOLARD,France,Men,35-39,02:38:27,ETC
349,350,Maxence CHEVAL,France,Men,35-39,02:38:30,ETC
350,351,Marc ECHILLEY,France,Men,55-59,02:38:33,ETC
351,352,Victor SIMON,France,Men,20-34,02:38:42,ETC
352,353,Francisco Jose CASTELLANOS DE LA TORRE,Spain,Men,35-39,02:38:43,ETC
353,354,Stephen COUSINS,United Kingdom,Men,55-59,02:38:53,ETC
354,355,Jeremy LLOYD,Australia,Men,20-34,02:38:59,ETC
355,356,Mélanie BORDAGARAY,France,Women,20-34,02:39:05,ETC
356,357,Lucas DESPLANDS,France,Men,20-34,02:39:08,ETC
357,358,Erwan CHABEAUD,France,Men,20-34,02:39:11,ETC
358,358,Yann PIROT,France,Men,20-34,02:39:11,ETC
359,360,Alexe MOREELS,Belgium,Women,20-34,02:39:17,ETC
360,361,Kylian BARÉ,France,Men,20-34,02:39:40,ETC
361,362,Benoit BROSSE,France,Men,20-34,02:39:55,ETC
362,363,Caroline RIEUBLANC,France,Women,20-34,02:40:01,ETC
363,364,Samuel BILLIOT,France,Men,45-49,02:40:06,ETC
364,365,Marine BATAILLE,France,Women,20-34,02:40:07,ETC
365,366,Gabin MENGUY,France,Men,20-34,02:40:08,ETC
366,367,Kim MOLL,Finland,Men,45-49,02:40:17,ETC
367,367,Andrea FIORAVANTI,Italy,Men,20-34,02:40:17,ETC
368,369,Mónica MARTINS,Portugal,Women,45-49,02:40:23,ETC
369,370,Boris BLANC,France,Men,35-39,02:40:29,ETC
370,371,Ludovic ROBINET,France,Men,55-59,02:40:41,ETC
371,372,Marco MASCIOLI,Italy,Men,65-69,02:40:49,ETC
372,373,Adrien BERNARD,France,Men,35-39,02:41:05,ETC
373,374,Alexandra CHOVANCOVA,Slovakia,Women,20-34,02:41:29,ETC
374,375,Enzo LAGRANGE,France,Men,20-34,02:41:44,ETC
375,376,gustavo PORPORATO DAHER (GUSTAVO PORPORATO DAHER),Spain,Men,60-64,02:41:48,ETC
376,376,Quentin PAGÈS,France,Men,20-34,02:41:48,ETC
377,376,Yann CASTEL,France,Men,20-34,02:41:48,ETC
378,379,Chloé COURJAL,France,Women,20-34,02:42:01,ETC
379,380,Stanislas BROCHARD-GARNIER,France,Men,20-34,02:42:08,ETC
380,381,Raphaël GAUTHIER,France,Men,40-44,02:42:33,ETC
381,382,Cyprien MILLOUR,France,Men,20-34,02:42:39,ETC
382,383,Hattie PEARSON,United Kingdom,Women,35-39,02:42:56,ETC
383,384,Benjamin CHARLES,France,Men,20-34,02:43:00,ETC
384,385,Myriam NOAILLES,France,Women,40-44,02:43:01,ETC
385,385,Thomas SCHUSTER,France,Men,40-44,02:43:01,ETC
386,387,Danilo DE CASTRO ALVARES NOGUEIRA,Brazil,Men,35-39,02:43:04,ETC
387,387,Justin FELIX,France,Men,20-34,02:43:04,ETC
388,389,Clara MOUROT,France,Women,20-34,02:43:20,ETC
389,390,Mégane RANUCCI,France,Women,20-34,02:43:21,ETC
390,391,Karl SMITH,Ireland,Men,35-39,02:43:26,ETC
391,392,Alberto COLLELL,Chile,Men,55-59,02:43:37,ETC
